x,y,err,iters,ok
0.7367,0.1700,0.000000,1,1
0.7933,0.1700,0.000000,1,1
0.8500,0.1700,0.000000,1,1
0.9067,0.1700,0.000000,1,1
0.9633,0.1700,0.000000,1,1
1.0200,0.1700,0.000000,1,1
1.0767,0.1700,0.000000,1,1
1.1333,0.1700,0.000000,1,1
1.1900,0.1700,0.000000,1,1
1.2467,0.1700,0.000000,1,1
1.3033,0.1700,0.000000,1,1
1.3600,0.1700,0.000000,1,1
1.4167,0.1700,0.000000,1,1
1.4733,0.1700,0.000000,1,1
1.5300,0.1700,0.000000,1,1
1.5867,0.1700,0.000000,1,1
1.6433,0.1700,0.000000,1,1
1.7000,0.1700,0.008489,1,1
-1.7000,0.2267,0.053457,120,0
-1.6433,0.2267,0.000000,1,1
-1.5867,0.2267,0.000000,1,1
-1.5300,0.2267,0.000000,1,1
-1.4733,0.2267,0.000000,1,1
-1.4167,0.2267,0.000000,1,1
-1.3600,0.2267,0.000000,1,1
-1.3033,0.2267,0.000000,1,1
-1.2467,0.2267,0.000000,1,1
-1.1900,0.2267,0.000000,1,1
-1.1333,0.2267,0.000000,1,1
-1.0767,0.2267,0.000000,1,1
-1.0200,0.2267,0.000000,1,1
-0.9633,0.2267,0.000000,1,1
-0.9067,0.2267,0.000000,1,1
-0.8500,0.2267,0.000000,1,1
-0.7933,0.2267,0.000000,1,1
-0.7367,0.2267,0.000000,1,1
-0.6800,0.2267,0.000000,1,1
-0.6233,0.2267,0.000000,1,1
-0.5667,0.2267,0.000000,1,1
-0.5100,0.2267,0.000000,1,1
-0.4533,0.2267,0.000000,1,1
-0.3967,0.2267,0.000000,1,1
-0.3400,0.2267,0.000000,1,1
-0.2833,0.2267,0.000000,1,1
-0.2267,0.2267,0.006915,1,1
-0.1700,0.2267,0.044136,120,0
-0.1133,0.2267,0.074049,120,0
-0.0567,0.2267,0.093827,120,0
0.0000,0.2267,0.100803,120,0
0.0567,0.2267,0.093827,120,0
0.1133,0.2267,0.074049,120,0
0.1700,0.2267,0.044136,120,0
0.2267,0.2267,0.006915,1,1
0.2833,0.2267,0.000000,1,1
0.3400,0.2267,0.000000,1,1
0.3967,0.2267,0.000000,1,1
0.4533,0.2267,0.000000,1,1
0.5100,0.2267,0.000000,1,1
0.5667,0.2267,0.000000,1,1
0.6233,0.2267,0.000000,1,1
0.6800,0.2267,0.000000,1,1
0.7367,0.2267,0.000000,1,1
0.7933,0.2267,0.000000,1,1
0.8500,0.2267,0.000000,1,1
0.9067,0.2267,0.000000,1,1
0.9633,0.2267,0.000000,1,1
1.0200,0.2267,0.000000,1,1
1.0767,0.2267,0.000000,1,1
1.1333,0.2267,0.000000,1,1
1.1900,0.2267,0.000000,1,1
1.2467,0.2267,0.000000,1,1
1.3033,0.2267,0.000000,1,1
1.3600,0.2267,0.000000,1,1
1.4167,0.2267,0.000000,1,1
1.4733,0.2267,0.000000,1,1
1.5300,0.2267,0.000000,1,1
1.5867,0.2267,0.000000,1,1
1.6433,0.2267,0.000000,1,1
1.7000,0.2267,0.015047,120,0
-1.7000,0.2833,0.049384,120,0
-1.6433,0.2833,0.000000,1,1
-1.5867,0.2833,0.000000,1,1
-1.5300,0.2833,0.000000,1,1
-1.4733,0.2833,0.000000,1,1
-1.4167,0.2833,0.000000,1,1
-1.3600,0.2833,0.000000,1,1
-1.3033,0.2833,0.000000,1,1
-1.2467,0.2833,0.000000,1,1
-1.1900,0.2833,0.000000,1,1
-1.1333,0.2833,0.000000,1,1
-1.0767,0.2833,0.000000,1,1
-1.0200,0.2833,0.000000,1,1
-0.9633,0.2833,0.000000,1,1
-0.9067,0.2833,0.000000,1,1
-0.8500,0.2833,0.000000,1,1
-0.7933,0.2833,0.000000,1,1
-0.7367,0.2833,0.000000,1,1
-0.6800,0.2833,0.000000,1,1
-0.6233,0.2833,0.000000,1,1
-0.5667,0.2833,0.000000,1,1
-0.5100,0.2833,0.000000,1,1
-0.4533,0.2833,0.000000,1,1
-0.3967,0.2833,0.000000,1,1
-0.3400,0.2833,0.000000,1,1
-0.2833,0.2833,0.000000,1,1
-0.2267,0.2833,0.000000,1,1
-0.1700,0.2833,0.000000,1,1
-0.1133,0.2833,0.022310,120,0
-0.0567,0.2833,0.038525,120,0
0.0000,0.2833,0.044136,120,0
0.0567,0.2833,0.038525,120,0
0.1133,0.2833,0.022310,120,0
0.1700,0.2833,0.000000,1,1
0.2267,0.2833,0.000000,1,1
0.2833,0.2833,0.000000,1,1
0.3400,0.2833,0.000000,1,1
0.3967,0.2833,0.000000,1,1
0.4533,0.2833,0.000000,1,1
0.5100,0.2833,0.000000,1,1
0.5667,0.2833,0.000000,1,1
0.6233,0.2833,0.000000,1,1
0.6800,0.2833,0.000000,1,1
0.7367,0.2833,0.000000,1,1
0.7933,0.2833,0.000000,1,1
0.8500,0.2833,0.000000,1,1
0.9067,0.2833,0.000000,1,1
0.9633,0.2833,0.000000,1,1
1.0200,0.2833,0.000000,1,1
1.0767,0.2833,0.000000,1,1
1.1333,0.2833,0.000000,1,1
1.1900,0.2833,0.000000,1,1
1.2467,0.2833,0.000000,1,1
1.3033,0.2833,0.000000,1,1
1.3600,0.2833,0.000000,1,1
1.4167,0.2833,0.000000,1,1
1.4733,0.2833,0.000000,1,1
1.5300,0.2833,0.000000,1,1
1.5867,0.2833,0.000000,1,1
1.6433,0.2833,0.000000,1,1
1.7000,0.2833,0.023451,120,0
-1.7000,0.3400,0.049584,120,0
-1.6433,0.3400,0.000000,1,1
-1.5867,0.3400,0.000000,1,1
-1.5300,0.3400,0.000000,1,1
-1.4733,0.3400,0.000000,1,1
-1.4167,0.3400,0.000000,1,1
-1.3600,0.3400,0.000000,1,1
-1.3033,0.3400,0.000000,1,1
-1.2467,0.3400,0.000000,1,1
-1.1900,0.3400,0.000000,1,1
-1.1333,0.3400,0.000000,1,1
-1.0767,0.3400,0.000000,1,1
-1.0200,0.3400,0.000000,1,1
-0.9633,0.3400,0.000000,1,1
-0.9067,0.3400,0.000000,1,1
-0.8500,0.3400,0.000000,1,1
-0.7933,0.3400,0.000000,1,1
-0.7367,0.3400,0.000000,1,1
-0.6800,0.3400,0.000000,1,1
-0.6233,0.3400,0.000000,1,1
-0.5667,0.3400,0.000000,1,1
-0.5100,0.3400,0.000000,1,1
-0.4533,0.3400,0.000000,1,1
-0.3967,0.3400,0.000000,1,1
-0.3400,0.3400,0.000000,1,1
-0.2833,0.3400,0.000000,1,1
-0.2267,0.3400,0.000000,1,1
-0.1700,0.3400,0.000000,1,1
-0.1133,0.3400,0.000000,1,1
-0.0567,0.3400,0.000000,1,1
0.0000,0.3400,0.000000,1,1
0.0567,0.3400,0.000000,1,1
0.1133,0.3400,0.000000,1,1
0.1700,0.3400,0.000000,1,1
0.2267,0.3400,0.000000,1,1
0.2833,0.3400,0.000000,1,1
0.3400,0.3400,0.000000,1,1
0.3967,0.3400,0.000000,1,1
0.4533,0.3400,0.000000,1,1
0.5100,0.3400,0.000000,1,1
0.5667,0.3400,0.000000,1,1
0.6233,0.3400,0.000000,1,1
0.6800,0.3400,0.000000,1,1
0.7367,0.3400,0.000000,1,1
0.7933,0.3400,0.000000,1,1
0.8500,0.3400,0.000000,1,1
0.9067,0.3400,0.000000,1,1
0.9633,0.3400,0.000000,1,1
1.0200,0.3400,0.000000,1,1
1.0767,0.3400,0.000000,1,1
1.1333,0.3400,0.000000,1,1
1.1900,0.3400,0.000000,1,1
1.2467,0.3400,0.000000,1,1
1.3033,0.3400,0.000000,1,1
1.3600,0.3400,0.000000,1,1
1.4167,0.3400,0.000000,1,1
1.4733,0.3400,0.000000,1,1
1.5300,0.3400,0.000000,1,1
1.5867,0.3400,0.000000,1,1
1.6433,0.3400,0.000000,1,1
1.7000,0.3400,0.033667,120,0
-1.7000,0.3967,0.054055,120,0
-1.6433,0.3967,0.000000,1,1
-1.5867,0.3967,0.000000,1,1
-1.5300,0.3967,0.000000,1,1
-1.4733,0.3967,0.000000,1,1
-1.4167,0.3967,0.000000,1,1
-1.3600,0.3967,0.000000,1,1
-1.3033,0.3967,0.000000,1,1
-1.2467,0.3967,0.000000,1,1
-1.1900,0.3967,0.000000,1,1
-1.1333,0.3967,0.000000,1,1
-1.0767,0.3967,0.000000,1,1
-1.0200,0.3967,0.000000,1,1
-0.9633,0.3967,0.000000,1,1
-0.9067,0.3967,0.000000,1,1
-0.8500,0.3967,0.000000,1,1
-0.7933,0.3967,0.000000,1,1
-0.7367,0.3967,0.000000,1,1
-0.6800,0.3967,0.000000,1,1
-0.6233,0.3967,0.000000,1,1
-0.5667,0.3967,0.000000,1,1
-0.5100,0.3967,0.000000,1,1
-0.4533,0.3967,0.000000,1,1
-0.3967,0.3967,0.000000,1,1
-0.3400,0.3967,0.000000,1,1
-0.2833,0.3967,0.000000,1,1
-0.2267,0.3967,0.000000,1,1
-0.1700,0.3967,0.000000,1,1
-0.1133,0.3967,0.000000,1,1
-0.0567,0.3967,0.000000,1,1
0.0000,0.3967,0.000000,1,1
0.0567,0.3967,0.000000,1,1
0.1133,0.3967,0.000000,1,1
0.1700,0.3967,0.000000,1,1
0.2267,0.3967,0.000000,1,1
0.2833,0.3967,0.000000,1,1
0.3400,0.3967,0.000000,1,1
0.3967,0.3967,0.000000,1,1
0.4533,0.3967,0.000000,1,1
0.5100,0.3967,0.000000,1,1
0.5667,0.3967,0.000000,1,1
0.6233,0.3967,0.000000,1,1
0.6800,0.3967,0.000000,1,1
0.7367,0.3967,0.000000,1,1
0.7933,0.3967,0.000000,1,1
0.8500,0.3967,0.000000,1,1
0.9067,0.3967,0.000000,1,1
0.9633,0.3967,0.000000,1,1
1.0200,0.3967,0.000000,1,1
1.0767,0.3967,0.000000,1,1
1.1333,0.3967,0.000000,1,1
1.1900,0.3967,0.000000,1,1
1.2467,0.3967,0.000000,1,1
1.3033,0.3967,0.000000,1,1
1.3600,0.3967,0.000000,1,1
1.4167,0.3967,0.000000,1,1
1.4733,0.3967,0.000000,1,1
1.5300,0.3967,0.000000,1,1
1.5867,0.3967,0.000000,1,1
1.6433,0.3967,0.000000,1,1
1.7000,0.3967,0.045665,120,0
-1.7000,0.4533,0.062721,120,0
-1.6433,0.4533,0.008498,3,1
-1.5867,0.4533,0.000000,1,1
-1.5300,0.4533,0.000000,1,1
-1.4733,0.4533,0.000000,1,1
-1.4167,0.4533,0.000000,1,1
-1.3600,0.4533,0.000000,1,1
-1.3033,0.4533,0.000000,1,1
-1.2467,0.4533,0.000000,1,1
-1.1900,0.4533,0.000000,1,1
-1.1333,0.4533,0.000000,1,1
-1.0767,0.4533,0.000000,1,1
-1.0200,0.4533,0.000000,1,1
-0.9633,0.4533,0.000000,1,1
-0.9067,0.4533,0.000000,1,1
-0.8500,0.4533,0.000000,1,1
-0.7933,0.4533,0.000000,1,1
-0.7367,0.4533,0.000000,1,1
-0.6800,0.4533,0.000000,1,1
-0.6233,0.4533,0.000000,1,1
-0.5667,0.4533,0.000000,1,1
-0.5100,0.4533,0.000000,1,1
-0.4533,0.4533,0.000000,1,1
-0.3967,0.4533,0.000000,1,1
-0.3400,0.4533,0.000000,1,1
-0.2833,0.4533,0.000000,1,1
-0.2267,0.4533,0.000000,1,1
-0.1700,0.4533,0.000000,1,1
-0.1133,0.4533,0.000000,1,1
-0.0567,0.4533,0.000000,1,1
0.0000,0.4533,0.000000,1,1
0.0567,0.4533,0.000000,1,1
0.1133,0.4533,0.000000,1,1
0.1700,0.4533,0.000000,1,1
0.2267,0.4533,0.000000,1,1
0.2833,0.4533,0.000000,1,1
0.3400,0.4533,0.000000,1,1
0.3967,0.4533,0.000000,1,1
0.4533,0.4533,0.000000,1,1
0.5100,0.4533,0.000000,1,1
0.5667,0.4533,0.000000,1,1
0.6233,0.4533,0.000000,1,1
0.6800,0.4533,0.000000,1,1
0.7367,0.4533,0.000000,1,1
0.7933,0.4533,0.000000,1,1
0.8500,0.4533,0.000000,1,1
0.9067,0.4533,0.000000,1,1
0.9633,0.4533,0.000000,1,1
1.0200,0.4533,0.000000,1,1
1.0767,0.4533,0.000000,1,1
1.1333,0.4533,0.000000,1,1
1.1900,0.4533,0.000000,1,1
1.2467,0.4533,0.000000,1,1
1.3033,0.4533,0.000000,1,1
1.3600,0.4533,0.000000,1,1
1.4167,0.4533,0.000000,1,1
1.4733,0.4533,0.000000,1,1
1.5300,0.4533,0.000000,1,1
1.5867,0.4533,0.000000,1,1
1.6433,0.4533,0.004726,1,1
1.7000,0.4533,0.059407,120,0
-1.7000,0.5100,0.075442,120,0
-1.6433,0.5100,0.020862,120,0
-1.5867,0.5100,0.000000,1,1
-1.5300,0.5100,0.000000,1,1
-1.4733,0.5100,0.000000,1,1
-1.4167,0.5100,0.000000,1,1
-1.3600,0.5100,0.000000,1,1
-1.3033,0.5100,0.000000,1,1
-1.2467,0.5100,0.000000,1,1
-1.1900,0.5100,0.000000,1,1
-1.1333,0.5100,0.000000,1,1
-1.0767,0.5100,0.000000,1,1
-1.0200,0.5100,0.000000,1,1
-0.9633,0.5100,0.000000,1,1
-0.9067,0.5100,0.000000,1,1
-0.8500,0.5100,0.000000,1,1
-0.7933,0.5100,0.000000,1,1
-0.7367,0.5100,0.000000,1,1
-0.6800,0.5100,0.000000,1,1
-0.6233,0.5100,0.000000,1,1
-0.5667,0.5100,0.000000,1,1
-0.5100,0.5100,0.000000,1,1
-0.4533,0.5100,0.000000,1,1
-0.3967,0.5100,0.000000,1,1
-0.3400,0.5100,0.000000,1,1
-0.2833,0.5100,0.000000,1,1
-0.2267,0.5100,0.000000,1,1
-0.1700,0.5100,0.000000,1,1
-0.1133,0.5100,0.000000,1,1
-0.0567,0.5100,0.000000,1,1
0.0000,0.5100,0.000000,1,1
0.0567,0.5100,0.000000,1,1
0.1133,0.5100,0.000000,1,1
0.1700,0.5100,0.000000,1,1
0.2267,0.5100,0.000000,1,1
0.2833,0.5100,0.000000,1,1
0.3400,0.5100,0.000000,1,1
0.3967,0.5100,0.000000,1,1
0.4533,0.5100,0.000000,1,1
0.5100,0.5100,0.000000,1,1
0.5667,0.5100,0.000000,1,1
0.6233,0.5100,0.000000,1,1
0.6800,0.5100,0.000000,1,1
0.7367,0.5100,0.000000,1,1
0.7933,0.5100,0.000000,1,1
0.8500,0.5100,0.000000,1,1
0.9067,0.5100,0.000000,1,1
0.9633,0.5100,0.000000,1,1
1.0200,0.5100,0.000000,1,1
1.0767,0.5100,0.000000,1,1
1.1333,0.5100,0.000000,1,1
1.1900,0.5100,0.000000,1,1
1.2467,0.5100,0.000000,1,1
1.3033,0.5100,0.000000,1,1
1.3600,0.5100,0.000000,1,1
1.4167,0.5100,0.000000,1,1
1.4733,0.5100,0.000000,1,1
1.5300,0.5100,0.000000,1,1
1.5867,0.5100,0.000000,1,1
1.6433,0.5100,0.020654,120,0
1.7000,0.5100,0.074852,120,0
-1.7000,0.5667,0.091957,120,0
-1.6433,0.5667,0.038291,120,0
-1.5867,0.5667,0.000000,1,1
-1.5300,0.5667,0.000000,1,1
-1.4733,0.5667,0.000000,1,1
-1.4167,0.5667,0.000000,1,1
-1.3600,0.5667,0.000000,1,1
-1.3033,0.5667,0.000000,1,1
-1.2467,0.5667,0.000000,1,1
-1.1900,0.5667,0.000000,1,1
-1.1333,0.5667,0.000000,1,1
-1.0767,0.5667,0.000000,1,1
-1.0200,0.5667,0.000000,1,1
-0.9633,0.5667,0.000000,1,1
-0.9067,0.5667,0.000000,1,1
-0.8500,0.5667,0.000000,1,1
-0.7933,0.5667,0.000000,1,1
-0.7367,0.5667,0.000000,1,1
-0.6800,0.5667,0.000000,1,1
-0.6233,0.5667,0.000000,1,1
-0.5667,0.5667,0.000000,1,1
-0.5100,0.5667,0.000000,1,1
-0.4533,0.5667,0.000000,1,1
-0.3967,0.5667,0.000000,1,1
-0.3400,0.5667,0.000000,1,1
-0.2833,0.5667,0.000000,1,1
-0.2267,0.5667,0.000000,1,1
-0.1700,0.5667,0.000000,1,1
-0.1133,0.5667,0.000000,1,1
-0.0567,0.5667,0.000000,1,1
0.0000,0.5667,0.000000,1,1
0.0567,0.5667,0.000000,1,1
0.1133,0.5667,0.000000,1,1
0.1700,0.5667,0.000000,1,1
0.2267,0.5667,0.000000,1,1
0.2833,0.5667,0.000000,1,1
0.3400,0.5667,0.000000,1,1
0.3967,0.5667,0.000000,1,1
0.4533,0.5667,0.000000,1,1
0.5100,0.5667,0.000000,1,1
0.5667,0.5667,0.000000,1,1
0.6233,0.5667,0.000000,1,1
0.6800,0.5667,0.000000,1,1
0.7367,0.5667,0.000000,1,1
0.7933,0.5667,0.000000,1,1
0.8500,0.5667,0.000000,1,1
0.9067,0.5667,0.000000,1,1
0.9633,0.5667,0.000000,1,1
1.0200,0.5667,0.000000,1,1
1.0767,0.5667,0.000000,1,1
1.1333,0.5667,0.000000,1,1
1.1900,0.5667,0.000000,1,1
1.2467,0.5667,0.000000,1,1
1.3033,0.5667,0.000000,1,1
1.3600,0.5667,0.000000,1,1
1.4167,0.5667,0.000000,1,1
1.4733,0.5667,0.000000,1,1
1.5300,0.5667,0.000000,1,1
1.5867,0.5667,0.000000,1,1
1.6433,0.5667,0.038291,120,0
1.7000,0.5667,0.091957,120,0
-1.7000,0.6233,0.110675,120,0
-1.6433,0.6233,0.057581,120,0
-1.5867,0.6233,0.004726,1,1
-1.5300,0.6233,0.000000,1,1
-1.4733,0.6233,0.000000,1,1
-1.4167,0.6233,0.000000,1,1
-1.3600,0.6233,0.000000,1,1
-1.3033,0.6233,0.000000,1,1
-1.2467,0.6233,0.000000,1,1
-1.1900,0.6233,0.000000,1,1
-1.1333,0.6233,0.000000,1,1
-1.0767,0.6233,0.000000,1,1
-1.0200,0.6233,0.000000,1,1
-0.9633,0.6233,0.000000,1,1
-0.9067,0.6233,0.000000,1,1
-0.8500,0.6233,0.000000,1,1
-0.7933,0.6233,0.000000,1,1
-0.7367,0.6233,0.000000,1,1
-0.6800,0.6233,0.000000,1,1
-0.6233,0.6233,0.000000,1,1
-0.5667,0.6233,0.000000,1,1
-0.5100,0.6233,0.000000,1,1
-0.4533,0.6233,0.000000,1,1
-0.3967,0.6233,0.000000,1,1
-0.3400,0.6233,0.000000,1,1
-0.2833,0.6233,0.000000,1,1
-0.2267,0.6233,0.000000,1,1
-0.1700,0.6233,0.000000,1,1
-0.1133,0.6233,0.000000,1,1
-0.0567,0.6233,0.000000,1,1
0.0000,0.6233,0.000000,1,1
0.0567,0.6233,0.000000,1,1
0.1133,0.6233,0.000000,1,1
0.1700,0.6233,0.000000,1,1
0.2267,0.6233,0.000000,1,1
0.2833,0.6233,0.000000,1,1
0.3400,0.6233,0.000000,1,1
0.3967,0.6233,0.000000,1,1
0.4533,0.6233,0.000000,1,1
0.5100,0.6233,0.000000,1,1
0.5667,0.6233,0.000000,1,1
0.6233,0.6233,0.000000,1,1
0.6800,0.6233,0.000000,1,1
0.7367,0.6233,0.000000,1,1
0.7933,0.6233,0.000000,1,1
0.8500,0.6233,0.000000,1,1
0.9067,0.6233,0.000000,1,1
0.9633,0.6233,0.000000,1,1
1.0200,0.6233,0.000000,1,1
1.0767,0.6233,0.000000,1,1
1.1333,0.6233,0.000000,1,1
1.1900,0.6233,0.000000,1,1
1.2467,0.6233,0.000000,1,1
1.3033,0.6233,0.000000,1,1
1.3600,0.6233,0.000000,1,1
1.4167,0.6233,0.000000,1,1
1.4733,0.6233,0.000000,1,1
1.5300,0.6233,0.000000,1,1
1.5867,0.6233,0.004726,1,1
1.6433,0.6233,0.057581,120,0
1.7000,0.6233,0.110675,120,0
-1.7000,0.6800,0.130956,120,0
-1.6433,0.6800,0.078467,120,0
-1.5867,0.6800,0.026243,120,0
-1.5300,0.6800,0.000000,1,1
-1.4733,0.6800,0.000000,1,1
-1.4167,0.6800,0.000000,1,1
-1.3600,0.6800,0.000000,1,1
-1.3033,0.6800,0.000000,1,1
-1.2467,0.6800,0.000000,1,1
-1.1900,0.6800,0.000000,1,1
-1.1333,0.6800,0.000000,1,1
-1.0767,0.6800,0.000000,1,1
-1.0200,0.6800,0.000000,1,1
-0.9633,0.6800,0.000000,1,1
-0.9067,0.6800,0.000000,1,1
-0.8500,0.6800,0.000000,1,1
-0.7933,0.6800,0.000000,1,1
-0.7367,0.6800,0.000000,1,1
-0.6800,0.6800,0.000000,1,1
-0.6233,0.6800,0.000000,1,1
-0.5667,0.6800,0.000000,1,1
-0.5100,0.6800,0.000000,1,1
-0.4533,0.6800,0.000000,1,1
-0.3967,0.6800,0.000000,1,1
-0.3400,0.6800,0.000000,1,1
-0.2833,0.6800,0.000000,1,1
-0.2267,0.6800,0.000000,1,1
-0.1700,0.6800,0.000000,1,1
-0.1133,0.6800,0.000000,1,1
-0.0567,0.6800,0.000000,1,1
0.0000,0.6800,0.000000,1,1
0.0567,0.6800,0.000000,1,1
0.1133,0.6800,0.000000,1,1
0.1700,0.6800,0.000000,1,1
0.2267,0.6800,0.000000,1,1
0.2833,0.6800,0.000000,1,1
0.3400,0.6800,0.000000,1,1
0.3967,0.6800,0.000000,1,1
0.4533,0.6800,0.000000,1,1
0.5100,0.6800,0.000000,1,1
0.5667,0.6800,0.000000,1,1
0.6233,0.6800,0.000000,1,1
0.6800,0.6800,0.000000,1,1
0.7367,0.6800,0.000000,1,1
0.7933,0.6800,0.000000,1,1
0.8500,0.6800,0.000000,1,1
0.9067,0.6800,0.000000,1,1
0.9633,0.6800,0.000000,1,1
1.0200,0.6800,0.000000,1,1
1.0767,0.6800,0.000000,1,1
1.1333,0.6800,0.000000,1,1
1.1900,0.6800,0.000000,1,1
1.2467,0.6800,0.000000,1,1
1.3033,0.6800,0.000000,1,1
1.3600,0.6800,0.000000,1,1
1.4167,0.6800,0.000000,1,1
1.4733,0.6800,0.000000,1,1
1.5300,0.6800,0.000000,1,1
1.5867,0.6800,0.026243,120,0
1.6433,0.6800,0.078467,120,0
1.7000,0.6800,0.130956,120,0
-1.7000,0.7367,0.152749,120,0
-1.6433,0.7367,0.100895,120,0
-1.5867,0.7367,0.049340,120,0
-1.5300,0.7367,0.000000,1,1
-1.4733,0.7367,0.000000,1,1
-1.4167,0.7367,0.000000,1,1
-1.3600,0.7367,0.000000,1,1
-1.3033,0.7367,0.000000,1,1
-1.2467,0.7367,0.000000,1,1
-1.1900,0.7367,0.000000,1,1
-1.1333,0.7367,0.000000,1,1
-1.0767,0.7367,0.000000,1,1
-1.0200,0.7367,0.000000,1,1
-0.9633,0.7367,0.000000,1,1
-0.9067,0.7367,0.000000,1,1
-0.8500,0.7367,0.000000,1,1
-0.7933,0.7367,0.000000,1,1
-0.7367,0.7367,0.000000,1,1
-0.6800,0.7367,0.000000,1,1
-0.6233,0.7367,0.000000,1,1
-0.5667,0.7367,0.000000,1,1
-0.5100,0.7367,0.000000,1,1
-0.4533,0.7367,0.000000,1,1
-0.3967,0.7367,0.000000,1,1
-0.3400,0.7367,0.000000,1,1
-0.2833,0.7367,0.000000,1,1
-0.2267,0.7367,0.000000,1,1
-0.1700,0.7367,0.000000,1,1
-0.1133,0.7367,0.000000,1,1
-0.0567,0.7367,0.000000,1,1
0.0000,0.7367,0.000000,1,1
0.0567,0.7367,0.000000,1,1
0.1133,0.7367,0.000000,1,1
0.1700,0.7367,0.000000,1,1
0.2267,0.7367,0.000000,1,1
0.2833,0.7367,0.000000,1,1
0.3400,0.7367,0.000000,1,1
0.3967,0.7367,0.000000,1,1
0.4533,0.7367,0.000000,1,1
0.5100,0.7367,0.000000,1,1
0.5667,0.7367,0.000000,1,1
0.6233,0.7367,0.000000,1,1
0.6800,0.7367,0.000000,1,1
0.7367,0.7367,0.000000,1,1
0.7933,0.7367,0.000000,1,1
0.8500,0.7367,0.000000,1,1
0.9067,0.7367,0.000000,1,1
0.9633,0.7367,0.000000,1,1
1.0200,0.7367,0.000000,1,1
1.0767,0.7367,0.000000,1,1
1.1333,0.7367,0.000000,1,1
1.1900,0.7367,0.000000,1,1
1.2467,0.7367,0.000000,1,1
1.3033,0.7367,0.000000,1,1
1.3600,0.7367,0.000000,1,1
1.4167,0.7367,0.000000,1,1
1.4733,0.7367,0.000000,1,1
1.5300,0.7367,0.000000,1,1
1.5867,0.7367,0.049340,120,0
1.6433,0.7367,0.100895,120,0
1.7000,0.7367,0.152749,120,0
-1.7000,0.7933,0.176000,120,0
-1.6433,0.7933,0.124807,120,0
-1.5867,0.7933,0.073947,120,0
-1.5300,0.7933,0.023451,120,0
-1.4733,0.7933,0.000000,1,1
-1.4167,0.7933,0.000000,1,1
-1.3600,0.7933,0.000000,1,1
-1.3033,0.7933,0.000000,1,1
-1.2467,0.7933,0.000000,1,1
-1.1900,0.7933,0.000000,1,1
-1.1333,0.7933,0.000000,1,1
-1.0767,0.7933,0.000000,1,1
-1.0200,0.7933,0.000000,1,1
-0.9633,0.7933,0.000000,1,1
-0.9067,0.7933,0.000000,1,1
-0.8500,0.7933,0.000000,1,1
-0.7933,0.7933,0.000000,1,1
-0.7367,0.7933,0.000000,1,1
-0.6800,0.7933,0.000000,1,1
-0.6233,0.7933,0.000000,1,1
-0.5667,0.7933,0.000000,1,1
-0.5100,0.7933,0.000000,1,1
-0.4533,0.7933,0.000000,1,1
-0.3967,0.7933,0.000000,1,1
-0.3400,0.7933,0.000000,1,1
-0.2833,0.7933,0.000000,1,1
-0.2267,0.7933,0.000000,1,1
-0.1700,0.7933,0.000000,1,1
-0.1133,0.7933,0.000000,1,1
-0.0567,0.7933,0.000000,1,1
0.0000,0.7933,0.000000,1,1
0.0567,0.7933,0.000000,1,1
0.1133,0.7933,0.000000,1,1
0.1700,0.7933,0.000000,1,1
0.2267,0.7933,0.000000,1,1
0.2833,0.7933,0.000000,1,1
0.3400,0.7933,0.000000,1,1
0.3967,0.7933,0.000000,1,1
0.4533,0.7933,0.000000,1,1
0.5100,0.7933,0.000000,1,1
0.5667,0.7933,0.000000,1,1
0.6233,0.7933,0.000000,1,1
0.6800,0.7933,0.000000,1,1
0.7367,0.7933,0.000000,1,1
0.7933,0.7933,0.000000,1,1
0.8500,0.7933,0.000000,1,1
0.9067,0.7933,0.000000,1,1
0.9633,0.7933,0.000000,1,1
1.0200,0.7933,0.000000,1,1
1.0767,0.7933,0.000000,1,1
1.1333,0.7933,0.000000,1,1
1.1900,0.7933,0.000000,1,1
1.2467,0.7933,0.000000,1,1
1.3033,0.7933,0.000000,1,1
1.3600,0.7933,0.000000,1,1
1.4167,0.7933,0.000000,1,1
1.4733,0.7933,0.000000,1,1
1.5300,0.7933,0.023451,120,0
1.5867,0.7933,0.073947,120,0
1.6433,0.7933,0.124807,120,0
1.7000,0.7933,0.176000,120,0
-1.7000,0.8500,0.200658,120,0
-1.6433,0.8500,0.150147,120,0
-1.5867,0.8500,0.100003,120,0
-1.5300,0.8500,0.050257,120,0
-1.4733,0.8500,0.000954,1,1
-1.4167,0.8500,0.000000,1,1
-1.3600,0.8500,0.000000,1,1
-1.3033,0.8500,0.000000,1,1
-1.2467,0.8500,0.000000,1,1
-1.1900,0.8500,0.000000,1,1
-1.1333,0.8500,0.000000,1,1
-1.0767,0.8500,0.000000,1,1
-1.0200,0.8500,0.000000,1,1
-0.9633,0.8500,0.000000,1,1
-0.9067,0.8500,0.000000,1,1
-0.8500,0.8500,0.000000,1,1
-0.7933,0.8500,0.000000,1,1
-0.7367,0.8500,0.000000,1,1
-0.6800,0.8500,0.000000,1,1
-0.6233,0.8500,0.000000,1,1
-0.5667,0.8500,0.000000,1,1
-0.5100,0.8500,0.000000,1,1
-0.4533,0.8500,0.000000,1,1
-0.3967,0.8500,0.000000,1,1
-0.3400,0.8500,0.000000,1,1
-0.2833,0.8500,0.000000,1,1
-0.2267,0.8500,0.000000,1,1
-0.1700,0.8500,0.000000,1,1
